Cód.,Município,População (Pessoas)
4313706,Palmeira das Missões (RS),33131.0
4313805,Palmitinho (RS),7056.0
4313904,Panambi (RS),44128.0
4313953,Pantano Grande (RS),9083.0
4314001,Paraí (RS),7727.0
4314027,Paraíso do Sul (RS),7623.0
4314035,Pareci Novo (RS),3862.0
4314050,Parobé (RS),58858.0
4314068,Passa Sete (RS),5747.0
4314076,Passo do Sobrado (RS),6574.0
4314100,Passo Fundo (RS),204722.0
4314134,Paulo Bento (RS),2299.0
4314159,Paverama (RS),8515.0
4314175,Pedras Altas (RS),1954.0
4314209,Pedro Osório (RS),7706.0
4314308,Pejuçara (RS),3857.0
4314407,Pelotas (RS),343132.0
4314423,Picada Café (RS),5738.0
4314456,Pinhal (RS),2580.0
4314464,Pinhal da Serra (RS),1918.0
4314472,Pinhal Grande (RS),4329.0
4314498,Pinheirinho do Vale (RS),4899.0
4314506,Pinheiro Machado (RS),12195.0
4314548,Pinto Bandeira (RS),3036.0
4314555,Pirapó (RS),2254.0
4314605,Piratini (RS),20704.0
4314704,Planalto (RS),10019.0
4314753,Poço das Antas (RS),2101.0
4314779,Pontão (RS),3901.0
4314787,Ponte Preta (RS),1524.0
4314803,Portão (RS),37561.0
4314902,Porto Alegre (RS),1488252.0
4315008,Porto Lucena (RS),4594.0
4315057,Porto Mauá (RS),2352.0
4315073,Porto Vera Cruz (RS),1308.0
4315107,Porto Xavier (RS),10194.0
4315131,Pouso Novo (RS),1612.0
4315149,Presidente Lucena (RS),2937.0
4315156,Progresso (RS),6239.0
4315172,Protásio Alves (RS),1938.0
4315206,Putinga (RS),3889.0
4315305,Quaraí (RS),22607.0
4315313,Quatro Irmãos (RS),1856.0
4315321,Quevedos (RS),2790.0
4315354,Quinze de Novembro (RS),3803.0
4315404,Redentora (RS),11669.0
4315453,Relvado (RS),2079.0
4315503,Restinga Sêca (RS),15744.0
4315552,Rio dos Índios (RS),2660.0
4315602,Rio Grande (RS),211965.0
4315701,Rio Pardo (RS),38265.0
4315750,Riozinho (RS),4676.0
4315800,Roca Sales (RS),11471.0
4315909,Rodeio Bonito (RS),5868.0
4315958,Rolador (RS),2296.0
4316006,Rolante (RS),21453.0
4316105,Ronda Alta (RS),10617.0
4316204,Rondinha (RS),5080.0
4316303,Roque Gonzales (RS),6797.0
4316402,Rosário do Sul (RS),39314.0
4316428,Sagrada Família (RS),2605.0
4316436,Saldanha Marinho (RS),2622.0
4316451,Salto do Jacuí (RS),12481.0
4316477,Salvador das Missões (RS),2733.0
4316501,Salvador do Sul (RS),7889.0
4316600,Sananduva (RS),16328.0
4316709,Santa Bárbara do Sul (RS),7909.0
4316733,Santa Cecília do Sul (RS),1634.0
4316758,Santa Clara do Sul (RS),6681.0
4316808,Santa Cruz do Sul (RS),131365.0
4316907,Santa Maria (RS),283677.0
4316956,Santa Maria do Herval (RS),6364.0
4316972,Santa Margarida do Sul (RS),2578.0
4317004,Santana da Boa Vista (RS),8067.0
4317103,Sant'Ana do Livramento (RS),76321.0
4317202,Santa Rosa (RS),73575.0
4317251,Santa Tereza (RS),1726.0
4317301,Santa Vitória do Palmar (RS),29483.0
4317400,Santiago (RS),49360.0
4317509,Santo Ângelo (RS),77568.0
4317558,Santo Antônio do Palma (RS),2123.0
4317608,Santo Antônio da Patrulha (RS),43171.0
4317707,Santo Antônio das Missões (RS),10050.0
4317756,Santo Antônio do Planalto (RS),2019.0
4317806,Santo Augusto (RS),13848.0
4317905,Santo Cristo (RS),14216.0
4317954,Santo Expedito do Sul (RS),2305.0
4318002,São Borja (RS),60019.0
4318051,São Domingos do Sul (RS),3083.0
4318101,São Francisco de Assis (RS),18205.0
4318200,São Francisco de Paula (RS),21801.0
4318309,São Gabriel (RS),62147.0
4318408,São Jerônimo (RS),24412.0
4318424,São João da Urtiga (RS),4641.0
4318432,São João do Polêsine (RS),2543.0
4318440,São Jorge (RS),2816.0
4318457,São José das Missões (RS),2514.0
4318465,São José do Herval (RS),1943.0
4318481,São José do Hortêncio (RS),4865.0
4318499,São José do Inhacorá (RS),2056.0
4318507,São José do Norte (RS),27721.0
4318606,São José do Ouro (RS),6922.0
4318614,São José do Sul (RS),2437.0
4318622,São José dos Ausentes (RS),3543.0
4318705,São Leopoldo (RS),238648.0
4318804,São Lourenço do Sul (RS),43540.0
4318903,São Luiz Gonzaga (RS),33293.0
4319000,São Marcos (RS),21658.0
4319109,São Martinho (RS),5380.0
4319125,São Martinho da Serra (RS),3231.0
4319158,São Miguel das Missões (RS),7683.0
4319208,São Nicolau (RS),5208.0
4319307,São Paulo das Missões (RS),5720.0
4319356,São Pedro da Serra (RS),3842.0
4319364,São Pedro das Missões (RS),2017.0
4319372,São Pedro do Butiá (RS),2949.0
4319406,São Pedro do Sul (RS),16148.0
4319505,São Sebastião do Caí (RS),25959.0
4319604,São Sepé (RS),23555.0
4319703,São Valentim (RS),3259.0
4319711,São Valentim do Sul (RS),2245.0
4319737,São Valério do Sul (RS),2729.0
4319752,São Vendelino (RS),2266.0
4319802,São Vicente do Sul (RS),8732.0
4319901,Sapiranga (RS),80037.0
4320008,Sapucaia do Sul (RS),141808.0
4320107,Sarandi (RS),24763.0
4320206,Seberi (RS),10713.0
4320230,Sede Nova (RS),2891.0
4320263,Segredo (RS),7444.0
4320305,Selbach (RS),5107.0
4320321,Senador Salgado Filho (RS),2770.0
4320354,Sentinela do Sul (RS),5609.0
4320404,Serafina Corrêa (RS),17795.0
4320453,Sério (RS),1924.0
4320503,Sertão (RS),5315.0
4320552,Sertão Santana (RS),6537.0
4320578,Sete de Setembro (RS),1950.0
4320602,Severiano de Almeida (RS),3631.0
4320651,Silveira Martins (RS),2374.0
4320677,Sinimbu (RS),10162.0
4320701,Sobradinho (RS),15005.0
4320800,Soledade (RS),31035.0
4320859,Tabaí (RS),4769.0
4320909,Tapejara (RS),24552.0
4321006,Tapera (RS),10577.0
4321105,Tapes (RS),17332.0
4321204,Taquara (RS),57584.0
4321303,Taquari (RS),26885.0
4321329,Taquaruçu do Sul (RS),3077.0
4321352,Tavares (RS),5483.0
4321402,Tenente Portela (RS),13434.0
4321436,Terra de Areia (RS),11315.0
4321451,Teutônia (RS),33766.0
4321469,Tio Hugo (RS),3055.0
4321477,Tiradentes do Sul (RS),5616.0
4321493,Toropi (RS),2772.0
4321501,Torres (RS),39064.0
4321600,Tramandaí (RS),52632.0
4321626,Travesseiro (RS),2334.0
4321634,Três Arroios (RS),2643.0
4321667,Três Cachoeiras (RS),11115.0
4321709,Três Coroas (RS),28581.0
4321808,Três de Maio (RS),23876.0
4321832,Três Forquilhas (RS),2669.0
4321857,Três Palmeiras (RS),4251.0
4321907,Três Passos (RS),23852.0
4321956,Trindade do Sul (RS),5791.0
4322004,Triunfo (RS),29856.0
4322103,Tucunduva (RS),5644.0
4322152,Tunas (RS),4577.0
4322186,Tupanci do Sul (RS),1459.0
4322202,Tupanciretã (RS),24068.0
4322251,Tupandi (RS),4939.0
4322301,Tuparendi (RS),7810.0
4322327,Turuçu (RS),3423.0
4322343,Ubiretama (RS),1983.0
4322350,União da Serra (RS),1118.0
4322376,Unistalda (RS),2321.0
4322400,Uruguaiana (RS),126866.0
4322509,Vacaria (RS),66575.0
4322525,Vale Verde (RS),3515.0
4322533,Vale do Sol (RS),11828.0
4322541,Vale Real (RS),5981.0
4322558,Vanini (RS),2122.0
4322608,Venâncio Aires (RS),71973.0
4322707,Vera Cruz (RS),27099.0
4322806,Veranópolis (RS),26533.0
4322855,Vespasiano Corrêa (RS),1795.0
4322905,Viadutos (RS),4690.0
4323002,Viamão (RS),256302.0
4323101,Vicente Dutra (RS),4599.0
4323200,Victor Graeff (RS),2860.0
4323309,Vila Flores (RS),3396.0
4323358,Vila Lângaro (RS),2080.0
4323408,Vila Maria (RS),4363.0
4323457,Vila Nova do Sul (RS),4277.0
4323507,Vista Alegre (RS),2739.0
4323606,Vista Alegre do Prata (RS),1557.0
4323705,Vista Gaúcha (RS),2855.0
4323754,Vitória das Missões (RS),3092.0
4323770,Westfália (RS),3031.0
4323804,Xangri-lá (RS),16775.0
5000203,Água Clara (MS),15776.0
5000252,Alcinópolis (MS),5417.0
5000609,Amambai (MS),39826.0
5000708,Anastácio (MS),25237.0
5000807,Anaurilândia (MS),9076.0
5000856,Angélica (MS),10932.0
5000906,Antônio João (MS),9020.0
5001003,Aparecida do Taboado (MS),26069.0
5001102,Aquidauana (MS),48029.0
5001243,Aral Moreira (MS),12332.0
5001508,Bandeirantes (MS),7266.0
5001904,Bataguassu (MS),23325.0
5002001,Batayporã (MS),11349.0
5002100,Bela Vista (MS),24735.0
5002159,Bodoquena (MS),7838.0
5002209,Bonito (MS),22190.0
5002308,Brasilândia (MS),11853.0
5002407,Caarapó (MS),30593.0
5002605,Camapuã (MS),13693.0
5002704,Campo Grande (MS),906092.0
5002803,Caracol (MS),6182.0
5002902,Cassilândia (MS),22002.0
5002951,Chapadão do Sul (MS),25865.0
5003108,Corguinho (MS),6054.0
5003157,Coronel Sapucaia (MS),15352.0
5003207,Corumbá (MS),112058.0
5003256,Costa Rica (MS),21142.0
5003306,Coxim (MS),33459.0
5003454,Deodápolis (MS),12984.0
5003488,Dois Irmãos do Buriti (MS),11467.0
5003504,Douradina (MS),5975.0
5003702,Dourados (MS),225495.0
5003751,Eldorado (MS),12400.0
5003801,Fátima do Sul (MS),19170.0
5003900,Figueirão (MS),3059.0
5004007,Glória de Dourados (MS),9950.0
5004106,Guia Lopes da Laguna (MS),9824.0
5004304,Iguatemi (MS),16176.0
5004403,Inocência (MS),7588.0
5004502,Itaporã (MS),25162.0
5004601,Itaquiraí (MS),21376.0
5004700,Ivinhema (MS),23232.0
5004809,Japorã (MS),9243.0
5004908,Jaraguari (MS),7265.0
5005004,Jardim (MS),26238.0
5005103,Jateí (MS),4021.0
5005152,Juti (MS),6787.0
5005202,Ladário (MS),23689.0
5005251,Laguna Carapã (MS),7419.0
5005400,Maracaju (MS),48022.0
5005608,Miranda (MS),28220.0
5005681,Mundo Novo (MS),18473.0
5005707,Naviraí (MS),55689.0
5005806,Nioaque (MS),13862.0
5006002,Nova Alvorada do Sul (MS),22430.0
5006200,Nova Andradina (MS),55224.0
5006259,Novo Horizonte do Sul (MS),3684.0
5006275,Paraíso das Águas (MS),5654.0
5006309,Paranaíba (MS),42276.0
5006358,Paranhos (MS),14404.0
5006408,Pedro Gomes (MS),7621.0
5006606,Ponta Porã (MS),93937.0
5006903,Porto Murtinho (MS),17298.0
5007109,Ribas do Rio Pardo (MS),24966.0
5007208,Rio Brilhante (MS),38186.0
5007307,Rio Negro (MS),4793.0
5007406,Rio Verde de Mato Grosso (MS),19973.0
5007505,Rochedo (MS),5079.0
5007554,Santa Rita do Pardo (MS),7900.0
5007695,São Gabriel do Oeste (MS),27221.0
5007703,Sete Quedas (MS),10771.0
5007802,Selvíria (MS),6542.0
5007901,Sidrolândia (MS),59245.0
5007935,Sonora (MS),19721.0
5007950,Tacuru (MS),11674.0
5007976,Taquarussu (MS),3588.0
5008008,Terenos (MS),22269.0
5008305,Três Lagoas (MS),123281.0
5008404,Vicentina (MS),6109.0
5100102,Acorizal (MT),5334.0
5100201,Água Boa (MT),26204.0
5100250,Alta Floresta (MT),51959.0
5100300,Alto Araguaia (MT),19385.0
5100359,Alto Boa Vista (MT),6936.0
5100409,Alto Garças (MT),12151.0
5100508,Alto Paraguai (MT),11473.0
5100607,Alto Taquari (MT),11133.0
5100805,Apiacás (MT),10283.0
5101001,Araguaiana (MT),3109.0
5101209,Araguainha (MT),946.0
5101258,Araputanga (MT),16951.0
5101308,Arenápolis (MT),9502.0
5101407,Aripuanã (MT),22714.0
5101605,Barão de Melgaço (MT),8164.0
5101704,Barra do Bugres (MT),35307.0
5101803,Barra do Garças (MT),61135.0
5101852,Bom Jesus do Araguaia (MT),6706.0
5101902,Brasnorte (MT),20140.0
5102504,Cáceres (MT),94861.0
5102603,Campinápolis (MT),16919.0
5102637,Campo Novo do Parecis (MT),36143.0
5102678,Campo Verde (MT),45740.0
5102686,Campos de Júlio (MT),7070.0
5102694,Canabrava do Norte (MT),4728.0
5102702,Canarana (MT),21842.0
5102793,Carlinda (MT),10199.0
5102850,Castanheira (MT),8749.0
5103007,Chapada dos Guimarães (MT),19453.0
5103056,Cláudia (MT),12245.0
5103106,Cocalinho (MT),5681.0
5103205,Colíder (MT),33649.0
5103254,Colniza (MT),39861.0
5103304,Comodoro (MT),21008.0
5103353,Confresa (MT),31510.0
5103361,Conquista D'Oeste (MT),4101.0
5103379,Cotriguaçu (MT),20238.0
5103403,Cuiabá (MT),618124.0
5103437,Curvelândia (MT),5241.0
5103452,Denise (MT),9544.0
5103502,Diamantino (MT),22178.0
5103601,Dom Aquino (MT),8159.0
5103700,Feliz Natal (MT),14522.0
5103809,Figueirópolis D'Oeste (MT),3452.0
5103858,Gaúcha do Norte (MT),7782.0
5103908,General Carneiro (MT),5592.0
5103957,Glória D'Oeste (MT),3008.0
5104104,Guarantã do Norte (MT),36130.0
5104203,Guiratinga (MT),15245.0
5104500,Indiavaí (MT),2779.0
5104526,Ipiranga do Norte (MT),7920.0
5104542,Itanhangá (MT),6885.0
5104559,Itaúba (MT),3704.0
5104609,Itiquira (MT),13552.0
5104807,Jaciara (MT),27807.0
5104906,Jangada (MT),8451.0
5105002,Jauru (MT),8582.0
5105101,Juara (MT),35121.0
5105150,Juína (MT),41101.0
5105176,Juruena (MT),16335.0
5105200,Juscimeira (MT),11176.0
5105234,Lambari D'Oeste (MT),6186.0
5105259,Lucas do Rio Verde (MT),67620.0
5105309,Luciara (MT),2058.0
5105507,Vila Bela da Santíssima Trindade (MT),16271.0
5105580,Marcelândia (MT),10301.0
5105606,Matupá (MT),16793.0
5105622,Mirassol d'Oeste (MT),27941.0
5105903,Nobres (MT),15334.0
5106000,Nortelândia (MT),5923.0
5106109,Nossa Senhora do Livramento (MT),13104.0
5106158,Nova Bandeirantes (MT),15685.0
5106174,Nova Nazaré (MT),3932.0
5106182,Nova Lacerda (MT),6751.0
5106190,Nova Santa Helena (MT),3737.0
5106208,Nova Brasilândia (MT),3805.0
5106216,Nova Canaã do Norte (MT),12831.0
5106224,Nova Mutum (MT),46813.0
5106232,Nova Olímpia (MT),20563.0
5106240,Nova Ubiratã (MT),12298.0
5106257,Nova Xavantina (MT),20944.0
5106265,Novo Mundo (MT),9363.0
5106273,Novo Horizonte do Norte (MT),4051.0
5106281,Novo São Joaquim (MT),4938.0
5106299,Paranaíta (MT),11244.0
5106307,Paranatinga (MT),22861.0
5106315,Novo Santo Antônio (MT),2705.0
5106372,Pedra Preta (MT),17446.0
5106422,Peixoto de Azevedo (MT),35338.0
5106455,Planalto da Serra (MT),2649.0
5106505,Poconé (MT),33315.0
5106653,Pontal do Araguaia (MT),6843.0
5106703,Ponte Branca (MT),1550.0
5106752,Pontes e Lacerda (MT),45774.0
5106778,Porto Alegre do Norte (MT),12685.0
5106802,Porto dos Gaúchos (MT),5363.0
5106828,Porto Esperidião (MT),12097.0
5106851,Porto Estrela (MT),2877.0
5107008,Poxoréu (MT),15916.0
5107040,Primavera do Leste (MT),63092.0
5107065,Querência (MT),17937.0
5107107,São José dos Quatro Marcos (MT),18846.0
5107156,Reserva do Cabaçal (MT),2743.0
5107180,Ribeirão Cascalheira (MT),10329.0
5107198,Ribeirãozinho (MT),2422.0
5107206,Rio Branco (MT),5150.0
5107248,Santa Carmem (MT),4563.0
5107263,Santo Afonso (MT),3155.0
5107297,São José do Povo (MT),4450.0
5107305,São José do Rio Claro (MT),21011.0
5107354,São José do Xingu (MT),5620.0
5107404,São Pedro da Cipa (MT),4771.0
5107578,Rondolândia (MT),4036.0
5107602,Rondonópolis (MT),236042.0
5107701,Rosário Oeste (MT),17054.0
5107743,Santa Cruz do Xingu (MT),2633.0
5107750,Salto do Céu (MT),3295.0
5107768,Santa Rita do Trivelato (MT),3506.0
5107776,Santa Terezinha (MT),8460.0
5107792,Santo Antônio do Leste (MT),5334.0
5107800,Santo Antônio de Leverger (MT),16999.0
5107859,São Félix do Araguaia (MT),11843.0
5107875,Sapezal (MT),26688.0
5107883,Serra Nova Dourada (MT),1678.0
5107909,Sinop (MT),146005.0
5107925,Sorriso (MT),92769.0
5107941,Tabaporã (MT),9429.0
5107958,Tangará da Serra (MT),105711.0
5108006,Tapurah (MT),14046.0
5108055,Terra Nova do Norte (MT),9473.0
5108105,Tesouro (MT),3824.0
5108204,Torixoréu (MT),3547.0
5108303,União do Sul (MT),3490.0
5108352,Vale de São Domingos (MT),3126.0
5108402,Várzea Grande (MT),287526.0
5108501,Vera (MT),11402.0
5108600,Vila Rica (MT),26496.0
5108808,Nova Guarita (MT),4464.0
5108857,Nova Marilândia (MT),3304.0
5108907,Nova Maringá (MT),8850.0
5108956,Nova Monte Verde (MT),9277.0
5200050,Abadia de Goiás (GO),8958.0
5200100,Abadiânia (GO),20461.0
5200134,Acreúna (GO),22546.0
5200159,Adelândia (GO),2516.0
5200175,Água Fria de Goiás (GO),5793.0
5200209,Água Limpa (GO),1830.0
5200258,Águas Lindas de Goiás (GO),217698.0
5200308,Alexânia (GO),28010.0
5200506,Aloândia (GO),1986.0
5200555,Alto Horizonte (GO),6605.0
5200605,Alto Paraíso de Goiás (GO),7688.0
5200803,Alvorada do Norte (GO),8705.0
5200829,Amaralina (GO),3845.0
5200852,Americano do Brasil (GO),6164.0
5200902,Amorinópolis (GO),3069.0
5201108,Anápolis (GO),391772.0
5201207,Anhanguera (GO),1160.0
5201306,Anicuns (GO),21981.0
5201405,Aparecida de Goiânia (GO),590146.0
5201454,Aparecida do Rio Doce (GO),2474.0
5201504,Aporé (GO),4232.0
5201603,Araçu (GO),3486.0
5201702,Aragarças (GO),20273.0
5201801,Aragoiânia (GO),10496.0
5202155,Araguapaz (GO),7783.0
5202353,Arenópolis (GO),2536.0
5202502,Aruanã (GO),10110.0
5202601,Aurilândia (GO),3058.0
5202809,Avelinópolis (GO),2409.0
5203104,Baliza (GO),5280.0
5203203,Barro Alto (GO),11408.0
5203302,Bela Vista de Goiás (GO),30492.0
5203401,Bom Jardim de Goiás (GO),8869.0
5203500,Bom Jesus de Goiás (GO),25648.0
5203559,Bonfinópolis (GO),9919.0
5203575,Bonópolis (GO),4493.0
5203609,Brazabrantes (GO),3746.0
5203807,Britânia (GO),5797.0
5203906,Buriti Alegre (GO),9484.0
5203939,Buriti de Goiás (GO),2476.0
5203962,Buritinópolis (GO),3283.0
5204003,Cabeceiras (GO),8046.0
5204102,Cachoeira Alta (GO),12666.0
5204201,Cachoeira de Goiás (GO),1342.0
5204250,Cachoeira Dourada (GO),8031.0
5204300,Caçu (GO),16270.0
5204409,Caiapônia (GO),19107.0
5204508,Caldas Novas (GO),93196.0
5204557,Caldazinha (GO),3848.0
5204607,Campestre de Goiás (GO),3649.0
5204656,Campinaçu (GO),3632.0
5204706,Campinorte (GO),12764.0
5204805,Campo Alegre de Goiás (GO),7738.0
5204854,Campo Limpo de Goiás (GO),7940.0
5204904,Campos Belos (GO),20007.0
5204953,Campos Verdes (GO),1830.0
5205000,Carmo do Rio Verde (GO),10186.0
5205059,Castelândia (GO),3407.0
5205109,Catalão (GO),110983.0
5205208,Caturaí (GO),5101.0
5205307,Cavalcante (GO),9725.0
5205406,Ceres (GO),22306.0
5205455,Cezarina (GO),8703.0
5205471,Chapadão do Céu (GO),10486.0
5205497,Cidade Ocidental (GO),72890.0
5205513,Cocalzinho de Goiás (GO),20504.0
5205521,Colinas do Sul (GO),3360.0
5205703,Córrego do Ouro (GO),2290.0
5205802,Corumbá de Goiás (GO),11169.0
5205901,Corumbaíba (GO),9869.0
5206206,Cristalina (GO),60210.0
5206305,Cristianópolis (GO),2964.0
5206404,Crixás (GO),17044.0
5206503,Cromínia (GO),3472.0
5206602,Cumari (GO),2837.0
5206701,Damianópolis (GO),3306.0
5206800,Damolândia (GO),2953.0
5206909,Davinópolis (GO),2094.0
5207105,Diorama (GO),2479.0
5207253,Doverlândia (GO),7247.0
5207352,Edealina (GO),3688.0
5207402,Edéia (GO),12467.0
5207501,Estrela do Norte (GO),3264.0
5207535,Faina (GO),6576.0
5207600,Fazenda Nova (GO),5553.0
5207808,Firminópolis (GO),13449.0
5207907,Flores de Goiás (GO),17005.0
5208004,Formosa (GO),123684.0
5208103,Formoso (GO),4172.0
5208152,Gameleira de Goiás (GO),3880.0
5208301,Divinópolis de Goiás (GO),4778.0
5208400,Goianápolis (GO),11224.0
5208509,Goiandira (GO),5625.0
5208608,Goianésia (GO),71075.0
5208707,Goiânia (GO),1536097.0
5208806,Goianira (GO),45296.0
5208905,Goiás (GO),22381.0
5209101,Goiatuba (GO),34202.0
5209150,Gouvelândia (GO),5988.0
5209200,Guapó (GO),14207.0
5209291,Guaraíta (GO),1951.0
5209408,Guarani de Goiás (GO),3846.0
5209457,Guarinos (GO),1737.0
5209606,Heitoraí (GO),3733.0
5209705,Hidrolândia (GO),22124.0
5209804,Hidrolina (GO),3508.0
5209903,Iaciara (GO),14082.0
5209937,Inaciolândia (GO),6235.0
5209952,Indiara (GO),15787.0
5210000,Inhumas (GO),53259.0
5210109,Ipameri (GO),27174.0
5210158,Ipiranga de Goiás (GO),2893.0
5210208,Iporá (GO),31499.0
5210307,Israelândia (GO),2786.0
5210406,Itaberaí (GO),43622.0
5210562,Itaguari (GO),4685.0
5210604,Itaguaru (GO),5206.0
5210802,Itajá (GO),4475.0
5210901,Itapaci (GO),23421.0
5211008,Itapirapuã (GO),4685.0
5211206,Itapuranga (GO),25681.0
5211305,Itarumã (GO),7259.0
5211404,Itauçu (GO),8960.0
5211503,Itumbiara (GO),105809.0
5211602,Ivolândia (GO),2334.0
5211701,Jandaia (GO),6025.0
5211800,Jaraguá (GO),51338.0
5211909,Jataí (GO),102065.0
5212006,Jaupaci (GO),2860.0
5212055,Jesúpolis (GO),2506.0
5212105,Joviânia (GO),7402.0
5212204,Jussara (GO),18371.0
5212253,Lagoa Santa (GO),1621.0
5212303,Leopoldo de Bulhões (GO),7651.0
5212501,Luziânia (GO),211508.0
5212600,Mairipotaba (GO),2363.0
5212709,Mambaí (GO),9081.0
5212808,Mara Rosa (GO),9363.0
5212907,Marzagão (GO),2250.0
5212956,Matrinchã (GO),4336.0
5213004,Maurilândia (GO),14327.0
5213053,Mimoso de Goiás (GO),2583.0
5213087,Minaçu (GO),28793.0
5213103,Mineiros (GO),68154.0
5213400,Moiporá (GO),1501.0
5213509,Monte Alegre de Goiás (GO),8684.0
5213707,Montes Claros de Goiás (GO),8047.0
5213756,Montividiu (GO),13672.0
5213772,Montividiu do Norte (GO),4509.0
5213806,Morrinhos (GO),46548.0
5213855,Morro Agudo de Goiás (GO),2232.0
5213905,Mossâmedes (GO),4206.0
5214002,Mozarlândia (GO),15870.0
5214051,Mundo Novo (GO),4713.0
5214101,Mutunópolis (GO),3764.0
5214408,Nazário (GO),9260.0
5214507,Nerópolis (GO),30395.0
5214606,Niquelândia (GO),46730.0
5214705,Nova América (GO),2357.0
5214804,Nova Aurora (GO),2222.0
5214838,Nova Crixás (GO),12945.0
5214861,Nova Glória (GO),8112.0
5214879,Nova Iguaçu de Goiás (GO),2934.0
5214903,Nova Roma (GO),3236.0
5215009,Nova Veneza (GO),10018.0
5215207,Novo Brasil (GO),2843.0
5215231,Novo Gama (GO),117703.0
5215256,Novo Planalto (GO),4544.0
5215306,Orizona (GO),15725.0
5215405,Ouro Verde de Goiás (GO),3723.0
5215504,Ouvidor (GO),6782.0
5215603,Padre Bernardo (GO),34430.0
5215652,Palestina de Goiás (GO),3467.0
5215702,Palmeiras de Goiás (GO),29392.0
5215801,Palmelo (GO),2381.0
5215900,Palminópolis (GO),3582.0
5216007,Panamá (GO),2603.0
5216304,Paranaiguara (GO),10140.0
5216403,Paraúna (GO),10980.0
5216452,Perolândia (GO),3143.0
5216809,Petrolina de Goiás (GO),10261.0
5216908,Pilar de Goiás (GO),2194.0
5217104,Piracanjuba (GO),24548.0
5217203,Piranhas (GO),10272.0
5217302,Pirenópolis (GO),25064.0
5217401,Pires do Rio (GO),31686.0
5217609,Planaltina (GO),90640.0
5217708,Pontalina (GO),17860.0
5218003,Porangatu (GO),45633.0
5218052,Porteirão (GO),3931.0
5218102,Portelândia (GO),4022.0
5218300,Posse (GO),37414.0
5218391,Professor Jamil (GO),3203.0
5218508,Quirinópolis (GO),50701.0
5218607,Rialma (GO),10940.0
5218706,Rianápolis (GO),4817.0
5218789,Rio Quente (GO),4612.0
5218805,Rio Verde (GO),241518.0
5218904,Rubiataba (GO),19947.0
5219001,Sanclerlândia (GO),7632.0
5219100,Santa Bárbara de Goiás (GO),6634.0
5219209,Santa Cruz de Goiás (GO),2819.0
5219258,Santa Fé de Goiás (GO),5523.0
5219308,Santa Helena de Goiás (GO),38808.0
5219357,Santa Isabel (GO),3815.0
5219407,Santa Rita do Araguaia (GO),8935.0
5219456,Santa Rita do Novo Destino (GO),3355.0
